Query: to
----------------------------------------
Results (Okapi BM25):
  Document: speech_30.txt, Score: 0.0192
Results (Okapi BM25):
  Document: speech_44.txt, Score: 5.6688
  Document: speech_53.txt, Score: 5.1414
  Document: speech_40.txt, Score: 1.0461
  Document: speech_14.txt, Score: 0.9895
  Document: speech_52.txt, Score: 0.9795
  Document: speech_39.txt, Score: 0.9584
  Document: speech_41.txt, Score: 0.9366
  Document: speech_30.txt, Score: 0.8997
  Document: speech_23.txt, Score: 0.8982
  Document: speech_55.txt, Score: 0.8807
  Document: speech_33.txt, Score: 0.8401
  Document: speech_31.txt, Score: 0.8309
  Document: speech_32.txt, Score: 0.8247
  Document: speech_20.txt, Score: 0.7870
  Document: speech_37.txt, Score: 0.7519
  Document: speech_11.txt, Score: 0.7426
  Document: speech_13.txt, Score: 0.7298
  Document: speech_4.txt, Score: 0.7286
  Document: speech_49.txt, Score: 0.6702
  Document: speech_0.txt, Score: 0.6698
  Document: speech_25.txt, Score: 0.6655
  Document: speech_21.txt, Score: 0.6559
  Document: speech_35.txt, Score: 0.6512
  Document: speech_48.txt, Score: 0.6300
  Document: speech_16.txt, Score: 0.6241
  Document: speech_34.txt, Score: 0.6228
  Document: speech_12.txt, Score: 0.6029
  Document: speech_5.txt, Score: 0.5868
  Document: speech_36.txt, Score: 0.5859
  Document: speech_10.txt, Score: 0.5515
  Document: speech_26.txt, Score: 0.5379
  Document: speech_8.txt, Score: 0.2683
  Document: speech_7.txt, Score: 0.0191
  Document: speech_54.txt, Score: 0.0191
  Document: speech_9.txt, Score: 0.0191
  Document: speech_38.txt, Score: 0.0191
  Document: speech_22.txt, Score: 0.0191
  Document: speech_18.txt, Score: 0.0191
  Document: speech_17.txt, Score: 0.0191
  Document: speech_3.txt, Score: 0.0191
  Document: speech_45.txt, Score: 0.0191
  Document: speech_47.txt, Score: 0.0190
  Document: speech_24.txt, Score: 0.0190
  Document: speech_43.txt, Score: 0.0190
  Document: speech_27.txt, Score: 0.0190
  Document: speech_29.txt, Score: 0.0190
  Document: speech_46.txt, Score: 0.0190
  Document: speech_19.txt, Score: 0.0190
  Document: speech_2.txt, Score: 0.0190
  Document: speech_6.txt, Score: 0.0190
  Document: speech_1.txt, Score: 0.0190
  Document: speech_42.txt, Score: 0.0189
  Document: speech_50.txt, Score: 0.0189
  Document: speech_51.txt, Score: 0.0189
  Document: speech_15.txt, Score: 0.0188
  Document: speech_28.txt, Score: 0.0188

Results (LM with Jelinek-Mercer):
  Document: speech_53.txt, Score: -17.6273
  Document: speech_44.txt, Score: -18.2111
  Document: speech_14.txt, Score: -21.7851
  Document: speech_40.txt, Score: -21.8400
  Document: speech_52.txt, Score: -22.0755
  Document: speech_41.txt, Score: -22.2217
  Document: speech_39.txt, Score: -22.2818
  Document: speech_23.txt, Score: -22.4868
  Document: speech_30.txt, Score: -22.5008
  Document: speech_31.txt, Score: -22.6322
  Document: speech_55.txt, Score: -22.6705
  Document: speech_33.txt, Score: -22.7048
  Document: speech_20.txt, Score: -22.7059
  Document: speech_32.txt, Score: -22.7073
  Document: speech_13.txt, Score: -22.7280
  Document: speech_37.txt, Score: -22.8865
  Document: speech_21.txt, Score: -22.9980
  Document: speech_49.txt, Score: -23.0051
  Document: speech_11.txt, Score: -23.0283
  Document: speech_25.txt, Score: -23.0383
  Document: speech_4.txt, Score: -23.0411
  Document: speech_48.txt, Score: -23.0549
  Document: speech_12.txt, Score: -23.1494
  Document: speech_16.txt, Score: -23.1580
  Document: speech_34.txt, Score: -23.2633
  Document: speech_35.txt, Score: -23.2758
  Document: speech_5.txt, Score: -23.3298
  Document: speech_36.txt, Score: -23.3593
  Document: speech_26.txt, Score: -23.4032
  Document: speech_10.txt, Score: -23.5030
  Document: speech_0.txt, Score: -23.5748
  Document: speech_38.txt, Score: -24.0778
  Document: speech_22.txt, Score: -24.2441
  Document: speech_54.txt, Score: -24.2712
  Document: speech_45.txt, Score: -24.3536
  Document: speech_17.txt, Score: -24.3554
  Document: speech_24.txt, Score: -24.3585
  Document: speech_43.txt, Score: -24.3607
  Document: speech_18.txt, Score: -24.3638
  Document: speech_27.txt, Score: -24.3756
  Document: speech_7.txt, Score: -24.3785
  Document: speech_47.txt, Score: -24.3805
  Document: speech_8.txt, Score: -24.4045
  Document: speech_42.txt, Score: -24.4065
  Document: speech_9.txt, Score: -24.4157
  Document: speech_3.txt, Score: -24.4186
  Document: speech_29.txt, Score: -24.4256
  Document: speech_46.txt, Score: -24.4289
  Document: speech_1.txt, Score: -24.5704
  Document: speech_2.txt, Score: -24.5853
  Document: speech_6.txt, Score: -24.6172
  Document: speech_50.txt, Score: -24.6223
  Document: speech_19.txt, Score: -24.6311
  Document: speech_28.txt, Score: -24.6489
  Document: speech_51.txt, Score: -24.6537
  Document: speech_15.txt, Score: -24.6890

========================================

